timestamp,frame_index,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,depth_m,camera_x_m,camera_y_m,camera_z_m,smooth_camera_x_m,smooth_camera_y_m,smooth_camera_z_m
1786415601.12342,154,0,meter,0.959804,863.01,330.63,1010.61,529.86,937,430,0.803000,0.256000,0.052222,0.803000,0.256889,0.056466,0.801000
1786415601.12342,154,1,display,0.956234,895.51,341.90,991.03,409.40,943,376,0.851000,0.276956,0.004346,0.851000,0.278841,0.007179,0.851000
1786415601.2239296,155,0,meter,0.954760,863.05,333.35,1010.81,531.63,937,432,0.806000,0.256956,0.054206,0.806000,0.256889,0.056466,0.803000
1786415601.2239296,155,1,display,0.940359,895.78,343.52,989.66,410.24,943,377,0.853000,0.277607,0.005302,0.853000,0.277607,0.007128,0.851000
1786415601.3244429,156,0,meter,0.952942,861.21,333.42,1009.95,532.77,936,433,0.806000,0.256064,0.055101,0.806000,0.256064,0.055578,0.803000
1786415601.3244429,156,1,display,0.940564,895.51,344.65,988.43,409.78,942,377,0.850000,0.275690,0.005284,0.850000,0.276956,0.006198,0.851000
1786415601.421607,157,0,meter,0.959595,862.84,334.38,1011.67,532.90,937,434,0.801000,0.255362,0.055648,0.801000,0.256000,0.055578,0.803000
1786415601.421607,157,1,display,0.935149,896.59,345.07,990.09,410.80,943,378,0.851000,0.276956,0.006234,0.851000,0.276956,0.006198,0.851000
1786415601.5231118,158,0,meter,0.956693,859.44,325.50,1008.36,524.92,934,425,0.807000,0.254594,0.048004,0.807000,0.256000,0.055101,0.803000
1786415601.5231118,158,1,display,0.920125,1064.67,340.18,1160.80,411.02,1113,376,0.827000,0.424825,0.004223,0.827000,0.276956,0.005302,0.850000
1786415601.625618,159,0,meter,0.942130,859.19,316.08,1007.73,516.57,933,416,0.803000,0.252443,0.039746,0.803000,0.255362,0.054206,0.803000
1786415601.625618,159,1,display,0.919480,1061.99,328.73,1157.75,400.52,1110,365,0.822000,0.419526,-0.005837,0.822000,0.276956,0.005284,0.850000
1786415601.7251256,160,0,meter,0.934463,870.69,34.10,1007.63,226.95,939,131,0.841000,0.269977,-0.224367,0.841000,0.256000,0.052222,0.806000
1786415601.7251256,160,1,display,0.942584,893.06,319.16,988.09,385.56,941,352,0.858000,0.277334,-0.018471,0.858000,0.277334,0.004346,0.851000
1786415601.8316326,161,0,meter,0.938005,885.37,40.08,1030.61,231.32,958,136,0.842000,0.288013,-0.219962,0.842000,0.256064,0.048004,0.806000
1786415601.8316326,161,1,display,0.919824,913.87,324.60,1008.23,394.07,961,359,0.860000,0.297027,-0.011833,0.860000,0.277607,0.004223,0.851000
1786415601.9271393,162,0,meter,0.936161,1077.21,348.26,1231.64,563.20,1154,456,0.784000,0.438330,0.073608,0.784000,0.256064,0.048004,0.806000
1786415601.9271393,162,1,display,0.902013,939.62,356.94,1033.39,426.16,987,392,0.861000,0.322161,0.019685,0.861000,0.297027,0.004223,0.851000
1786415602.0256445,163,0,meter,0.939321,924.72,369.46,1077.47,570.16,1001,470,0.812000,0.316415,0.088853,0.812000,0.269977,0.048004,0.807000
1786415602.0256445,163,1,display,0.946222,957.58,379.79,1053.10,448.20,1005,414,0.856000,0.337352,0.040470,0.856000,0.322161,0.004223,0.856000
1786415602.1353655,164,0,meter,0.945581,1110.50,389.40,1259.67,596.31,1185,493,0.790000,0.468804,0.106610,0.790000,0.288013,0.048004,0.807000
1786415602.1353655,164,1,display,0.933371,968.46,398.75,1062.50,463.83,1015,431,0.868000,0.351693,0.057413,0.868000,0.337352,0.004223,0.858000
1786415602.236935,165,0,meter,0.938328,1095.37,136.89,1242.91,328.78,1169,233,0.820000,0.472078,-0.125944,0.820000,0.316415,0.039746,0.812000
1786415602.236935,165,1,display,0.926926,978.47,402.77,1072.03,466.42,1025,435,0.875000,0.364218,0.061760,0.875000,0.337352,0.019685,0.860000
1786415602.339605,166,0,meter,0.928368,936.75,119.65,1078.64,294.90,1008,207,0.889000,0.353311,-0.162193,0.889000,0.353311,-0.125944,0.820000
1786415602.339605,166,1,display,0.872056,969.19,131.35,1055.24,186.81,1012,159,0.919000,0.369304,-0.216620,0.919000,0.337352,0.019685,0.861000
1786415602.5306273,168,0,meter,0.928073,979.89,401.16,1108.23,587.94,1044,495,0.896000,0.391811,0.122903,0.896000,0.391811,0.073608,0.820000
1786415602.5306273,168,1,display,0.900636,1007.62,410.44,1089.77,474.57,1049,443,0.959000,0.424669,0.076203,0.959000,0.351693,0.040470,0.868000
1786415602.6281357,169,0,meter,0.932545,855.90,167.99,980.33,329.11,918,249,0.987000,0.293894,-0.134068,0.987000,0.391811,0.073608,0.820000
1786415602.6281357,169,1,display,0.910505,883.67,177.16,961.23,229.97,922,204,0.990000,0.299172,-0.183916,0.990000,0.351693,0.040470,0.875000
1786415602.7256465,170,0,meter,0.933228,862.64,156.42,983.85,317.40,923,237,1.000000,0.303302,-0.149151,1.000000,0.353311,-0.125944,0.889000
1786415602.7256465,170,1,display,0.908506,1033.45,399.01,1114.91,457.49,1074,428,0.968000,0.455452,0.060804,0.968000,0.364218,0.057413,0.919000
1786415602.8241518,171,0,meter,0.929798,883.63,374.00,1013.05,543.32,948,459,0.955000,0.316091,0.092842,0.955000,0.353311,-0.125944,0.896000
1786415602.8241518,171,1,display,0.874586,1053.17,384.87,1131.89,442.16,1093,414,0.977000,0.480242,0.046190,0.977000,0.369304,0.057413,0.959000
1786415602.9266634,172,0,meter,0.931345,906.39,137.84,1029.52,300.68,968,219,1.016000,0.358782,-0.171833,1.016000,0.353311,-0.134068,0.955000
1786415602.9266634,172,1,display,0.890828,1063.70,151.23,1139.15,203.39,1101,177,0.966000,0.483393,-0.208402,0.966000,0.424669,0.046190,0.966000
1786415603.0256884,173,0,meter,0.940031,932.16,139.30,1052.68,297.31,992,218,1.023000,0.388441,-0.174152,1.023000,0.353311,-0.149151,0.987000
1786415603.0256884,173,1,display,0.891134,955.59,148.65,1032.09,198.91,994,174,1.044000,0.398727,-0.228705,1.044000,0.424669,-0.183916,0.968000
1786415603.1321967,174,0,meter,0.942762,949.71,133.66,1068.18,289.79,1009,212,1.023000,0.407698,-0.180964,1.023000,0.358782,-0.149151,1.000000
1786415603.1321967,174,1,display,0.888066,1120.58,365.36,1202.60,422.69,1162,394,1.003000,0.569658,0.025158,1.003000,0.455452,0.025158,0.977000
1786415603.2317057,175,0,meter,0.925744,1136.69,338.34,1277.06,512.87,1207,426,0.937000,0.578863,0.056777,0.937000,0.358782,-0.149151,1.000000
1786415603.2317057,175,1,display,0.829703,1016.61,348.21,1094.47,405.21,1056,377,1.015000,0.457335,0.006310,1.015000,0.457335,0.006310,0.990000
1786415603.3262157,176,0,meter,0.924671,1034.37,96.49,1161.86,257.89,1098,177,1.005000,0.499570,-0.216816,1.005000,0.388441,-0.171833,1.005000
1786415603.3262157,176,1,display,0.841942,1198.79,104.21,1278.15,153.80,1238,129,0.928000,0.605159,-0.249637,0.928000,0.480242,0.006310,0.977000
1786415603.4295213,177,0,meter,0.937008,1213.34,102.32,1279.99,276.64,1247,189,0.929000,0.615069,-0.188048,0.929000,0.407698,-0.174152,1.005000
1786415603.4295213,177,1,display,0.833897,1098.31,343.42,1181.79,403.93,1140,374,0.993000,0.539787,0.002867,0.993000,0.483393,0.002867,0.993000
1786415603.5270283,178,0,meter,0.919433,1082.00,107.30,1214.14,271.28,1148,189,0.983000,0.543059,-0.198979,0.983000,0.499570,-0.180964,1.005000
1786415603.5270283,178,1,display,0.883430,1113.28,347.82,1197.86,407.76,1156,378,0.984000,0.552329,0.007209,0.984000,0.539787,0.002867,0.993000
1786415603.6365447,179,0,meter,0.935358,1092.16,115.77,1220.70,280.61,1156,198,0.984000,0.552329,-0.189353,0.984000,0.543059,-0.188048,0.984000
1786415603.6365447,179,1,display,0.879237,1117.87,358.43,1204.23,414.22,1161,386,0.983000,0.557210,0.015929,0.983000,0.552329,0.006310,0.993000
1786415603.7370517,180,0,meter,0.938968,1101.10,117.25,1231.73,280.47,1166,199,0.979000,0.560363,-0.187304,0.979000,0.552329,-0.188048,0.983000
1786415603.7370517,180,1,display,0.874145,1128.75,360.29,1215.58,418.61,1172,389,0.970000,0.561656,0.018947,0.970000,0.557210,0.007209,0.984000
1786415603.8335612,181,0,meter,0.942578,1095.41,355.81,1231.42,532.30,1163,444,0.932000,0.530365,0.075092,0.932000,0.552329,-0.188048,0.979000
1786415603.8335612,181,1,display,0.848278,1121.18,364.58,1208.95,424.85,1165,395,0.973000,0.555851,0.025485,0.973000,0.555851,0.007209,0.983000
1786415603.9350777,182,0,meter,0.921227,1047.14,351.98,1179.90,517.45,1114,435,0.949000,0.488547,0.066983,0.949000,0.543059,-0.188048,0.979000
1786415603.9350777,182,1,display,0.824921,1078.06,358.07,1156.94,413.18,1118,386,0.994000,0.516116,0.016107,0.994000,0.555851,0.015929,0.983000
1786415604.0325851,183,0,meter,0.923817,1146.52,107.21,1279.33,272.66,1213,190,0.921000,0.575098,-0.185406,0.921000,0.552329,-0.187304,0.949000
1786415604.0325851,183,1,display,0.851276,1028.16,343.74,1105.85,399.88,1067,372,0.999000,0.462295,0.000667,0.999000,0.552329,0.015929,0.984000
1786415604.1310925,184,0,meter,0.936931,1103.87,105.98,1228.54,274.67,1166,190,0.931000,0.532889,-0.187420,0.931000,0.543059,-0.187304,0.949000
1786415604.1310925,184,1,display,0.886639,991.24,110.20,1066.09,161.73,1029,136,1.023000,0.430354,-0.267246,1.023000,0.552329,0.015929,0.984000
1786415604.2286022,185,0,meter,0.934763,1068.98,103.89,1195.41,271.07,1132,187,0.945000,0.505323,-0.193384,0.945000,0.532889,-0.187304,0.945000
1786415604.2286022,185,1,display,0.902689,956.67,336.32,1035.33,390.84,996,364,1.002000,0.384905,-0.008227,1.002000,0.516116,0.015929,0.994000
1786415604.3247194,186,0,meter,0.935526,894.81,315.34,1021.91,481.38,958,398,0.972000,0.332481,0.028695,0.972000,0.530365,-0.185406,0.945000
1786415604.3247194,186,1,display,0.884227,1061.52,103.95,1133.73,152.37,1098,128,0.958000,0.476207,-0.258771,0.958000,0.476207,0.000667,0.994000
1786415604.4241655,187,0,meter,0.922486,1018.23,305.75,1137.91,477.83,1078,392,0.959000,0.455465,0.021925,0.959000,0.505323,0.021925,0.945000
1786415604.4241655,187,1,display,0.919714,1040.33,314.06,1118.31,369.01,1079,342,0.997000,0.474617,-0.032528,0.997000,0.474617,-0.008227,0.997000
1786415604.5236728,188,0,meter,0.943128,996.93,69.04,1121.18,238.45,1059,154,0.955000,0.433473,-0.230405,0.955000,0.488547,-0.185406,0.949000
1786415604.5236728,188,1,display,0.922326,890.16,71.56,964.89,123.99,928,98,1.015000,0.313471,-0.307960,1.015000,0.462295,-0.032528,0.999000
1786415604.6241786,189,0,meter,0.932028,881.50,47.86,1003.26,212.96,942,130,0.996000,0.323044,-0.266824,0.996000,0.455465,-0.187420,0.955000
1786415604.6241786,189,1,display,0.928771,908.11,58.13,984.05,111.04,946,85,1.000000,0.328770,-0.317835,1.000000,0.430354,-0.258771,1.000000
1786415604.7266839,190,0,meter,0.929787,897.33,47.63,1021.06,212.72,959,130,0.991000,0.340077,-0.265485,0.991000,0.433473,-0.193384,0.959000
1786415604.7266839,190,1,display,0.917370,926.02,292.63,1004.87,346.71,965,320,0.997000,0.348760,-0.056869,0.997000,0.384905,-0.258771,1.000000
1786415604.8251889,191,0,meter,0.931819,1050.86,55.90,1176.46,228.52,1114,142,0.927000,0.477221,-0.235994,0.927000,0.433473,-0.230405,0.959000
1786415604.8251889,191,1,display,0.929583,938.36,58.86,1015.56,111.82,977,85,0.994000,0.360919,-0.315928,0.994000,0.360919,-0.258771,0.997000
1786415604.9237087,192,0,meter,0.936254,921.90,56.47,1043.13,223.20,983,140,0.989000,0.365674,-0.253973,0.989000,0.365674,-0.235994,0.972000
1786415604.9237087,192,1,display,0.909918,946.89,64.93,1023.05,119.49,985,92,0.997000,0.370840,-0.309137,0.997000,0.360919,-0.307960,0.997000
1786415605.0242095,193,0,meter,0.938508,1060.60,68.94,1184.88,238.32,1123,154,0.928000,0.486984,-0.223891,0.928000,0.433473,-0.235994,0.959000
1786415605.0242095,193,1,display,0.912106,948.21,74.20,1026.59,128.48,987,101,1.002000,0.374919,-0.300679,1.002000,0.360919,-0.307960,0.997000
1786415605.1207159,194,0,meter,0.940117,1063.37,70.70,1189.31,240.18,1126,155,0.927000,0.489539,-0.222621,0.927000,0.433473,-0.235994,0.955000
1786415605.1207159,194,1,display,0.916350,955.01,307.66,1036.44,364.71,996,336,0.996000,0.382600,-0.039127,0.996000,0.360919,-0.307960,0.997000
1786415605.2212288,195,0,meter,0.939049,1076.37,301.76,1202.41,471.68,1139,387,0.933000,0.506139,0.016154,0.933000,0.477221,-0.235994,0.933000
1786415605.2212288,195,1,display,0.922451,956.61,309.44,1037.34,363.98,997,337,1.003000,0.386400,-0.038289,1.003000,0.370840,-0.300679,0.997000
1786415605.3267825,196,0,meter,0.942264,1078.89,304.92,1202.46,475.59,1141,390,0.936000,0.509839,0.019322,0.936000,0.486984,-0.223891,0.933000
1786415605.3267825,196,1,display,0.922197,957.01,313.14,1038.56,367.04,998,340,0.999000,0.385965,-0.034810,0.999000,0.374919,-0.056869,0.997000
1786415605.4252248,197,0,meter,0.942660,1075.28,303.96,1201.59,476.00,1138,390,0.929000,0.502940,0.019178,0.929000,0.489539,-0.222621,0.929000
1786415605.4252248,197,1,display,0.920500,955.67,313.13,1036.64,366.56,996,340,0.996000,0.382600,-0.034706,0.996000,0.382600,-0.039127,0.997000
1786415605.531812,198,0,meter,0.940124,1063.69,71.13,1188.27,243.21,1126,157,0.929000,0.490595,-0.221039,0.929000,0.490595,-0.221039,0.929000
1786415605.531812,198,1,display,0.903403,955.17,311.34,1035.23,366.47,995,339,0.997000,0.381880,-0.035847,0.997000,0.382600,-0.038289,0.997000
1786415605.628317,199,0,meter,0.939632,1063.88,71.07,1189.40,243.19,1127,157,0.929000,0.491624,-0.221039,0.929000,0.491624,-0.221039,0.929000
1786415605.628317,199,1,display,0.923290,955.98,312.79,1036.68,366.52,996,340,1.000000,0.384137,-0.034845,1.000000,0.382600,-0.035847,0.999000
1786415605.7338245,200,0,meter,0.934290,1062.14,74.05,1191.17,245.11,1127,160,0.931000,0.492682,-0.218415,0.931000,0.492682,-0.218415,0.929000
1786415605.7338245,200,1,display,0.927050,952.86,80.34,1028.41,133.90,991,107,1.003000,0.379736,-0.294301,1.003000,0.382600,-0.035847,0.999000
1786415605.8323424,201,0,meter,0.935395,1065.00,78.99,1191.91,250.42,1128,165,0.931000,0.493713,-0.213249,0.931000,0.493713,-0.213249,0.931000
1786415605.8323424,201,1,display,0.922363,952.94,83.79,1029.76,138.11,991,111,1.009000,0.382008,-0.291582,1.009000,0.382600,-0.035847,1.000000
1786415605.9328494,202,0,meter,0.938282,1063.01,78.49,1188.89,249.65,1126,164,0.932000,0.492180,-0.214513,0.932000,0.492682,-0.214513,0.931000
1786415605.9328494,202,1,display,0.920399,950.41,83.83,1026.24,138.19,988,111,0.993000,0.372651,-0.286959,0.993000,0.382008,-0.035847,0.999000
1786415606.0313566,203,0,meter,0.937863,1061.95,75.52,1187.37,246.39,1125,161,0.928000,0.489040,-0.216682,0.928000,0.492180,-0.216682,0.929000
1786415606.0313566,203,1,display,0.921173,949.56,82.46,1026.50,137.39,988,110,1.002000,0.376029,-0.290671,1.002000,0.381880,-0.286959,1.000000
1786415606.1298678,204,0,meter,0.938165,1062.35,74.59,1187.02,245.29,1125,160,0.933000,0.491675,-0.218885,0.933000,0.491675,-0.218415,0.931000
1786415606.1298678,204,1,display,0.925771,954.26,314.20,1036.00,369.14,995,342,0.990000,0.379199,-0.032299,0.990000,0.379736,-0.286959,1.000000
1786415606.2303755,205,0,meter,0.941050,1063.88,79.22,1186.78,250.14,1125,165,0.932000,0.491148,-0.213478,0.932000,0.491675,-0.216682,0.931000
1786415606.2303755,205,1,display,0.923905,951.41,83.73,1027.53,137.01,989,110,1.006000,0.378644,-0.291832,1.006000,0.379199,-0.290671,1.002000
1786415606.3299956,206,0,meter,0.940172,1064.05,79.18,1188.64,249.58,1126,164,0.926000,0.489011,-0.213132,0.926000,0.491675,-0.214513,0.931000
1786415606.3299956,206,1,display,0.901412,955.89,317.95,1036.86,370.89,996,344,0.996000,0.382600,-0.030284,0.996000,0.379199,-0.290671,1.002000
1786415606.4267519,207,0,meter,0.942028,1063.91,82.46,1187.08,253.79,1125,168,0.929000,0.489567,-0.209698,0.929000,0.491148,-0.213478,0.931000
1786415606.4267519,207,1,display,0.930180,956.06,321.84,1037.12,375.52,997,349,1.002000,0.386015,-0.024907,1.002000,0.379199,-0.286959,1.002000
1786415606.5242584,208,0,meter,0.940777,1064.53,82.78,1188.79,253.58,1127,168,0.929000,0.491624,-0.209698,0.929000,0.491148,-0.213478,0.929000
1786415606.5242584,208,1,display,0.934638,957.43,322.12,1037.42,376.52,997,349,1.005000,0.387170,-0.024981,1.005000,0.379199,-0.032299,1.002000
1786415606.628763,209,0,meter,0.945358,1062.63,78.48,1191.42,250.79,1127,165,0.933000,0.493741,-0.213707,0.933000,0.491148,-0.213478,0.929000
1786415606.628763,209,1,display,0.919732,956.40,320.98,1037.87,375.24,997,348,1.002000,0.386015,-0.026019,1.002000,0.382600,-0.030284,1.002000
1786415606.7282703,210,0,meter,0.939424,1063.49,83.93,1189.54,255.16,1127,170,0.932000,0.493212,-0.208307,0.932000,0.491624,-0.213132,0.932000
1786415606.7282703,210,1,display,0.931014,956.62,324.00,1037.15,377.59,997,351,1.003000,0.386400,-0.022706,1.003000,0.386015,-0.026019,1.002000
1786415606.828776,211,0,meter,0.942795,1063.67,84.28,1188.23,254.88,1126,170,0.931000,0.491652,-0.208083,0.931000,0.491624,-0.209698,0.931000
1786415606.828776,211,1,display,0.925957,1100.32,322.93,1183.64,378.65,1142,351,0.983000,0.536528,-0.022253,0.983000,0.386015,-0.024981,1.002000
1786415606.928283,212,0,meter,0.942213,1063.50,83.25,1187.31,253.77,1125,169,0.931000,0.490621,-0.209117,0.931000,0.491624,-0.209698,0.931000
1786415606.928283,212,1,display,0.934555,956.16,323.88,1036.97,377.88,997,351,0.999000,0.384859,-0.022615,0.999000,0.386015,-0.024907,1.002000
1786415607.0257945,213,0,meter,0.942362,1062.81,81.61,1188.20,251.76,1126,167,0.928000,0.490067,-0.210502,0.928000,0.491624,-0.209698,0.931000
1786415607.0257945,213,1,display,0.915705,955.86,319.41,1037.01,374.12,996,347,1.000000,0.384137,-0.027077,1.000000,0.386015,-0.024907,1.002000
1786415607.1243,214,0,meter,0.931760,1060.99,72.66,1183.40,244.52,1122,159,0.933000,0.488575,-0.219920,0.933000,0.491624,-0.209698,0.931000
1786415607.1243,214,1,display,0.917050,947.09,80.01,1023.00,132.77,985,106,1.006000,0.374188,-0.296297,1.006000,0.386015,-0.024981,1.002000
1786415607.2268054,215,0,meter,0.932722,1059.48,68.39,1183.37,237.82,1121,153,0.931000,0.486497,-0.225648,0.931000,0.490621,-0.210502,0.931000
1786415607.2268054,215,1,display,0.902376,1094.88,304.57,1177.00,363.00,1136,334,0.981000,0.528919,-0.040715,0.981000,0.386015,-0.026019,1.000000
1786415607.3253145,216,0,meter,0.939411,1063.00,63.98,1187.57,236.44,1125,150,0.932000,0.491148,-0.228993,0.932000,0.490621,-0.210502,0.931000
1786415607.3253145,216,1,display,0.906142,954.05,306.44,1033.14,360.08,994,333,1.002000,0.382686,-0.042699,1.002000,0.384859,-0.027077,1.000000
1786415607.4233913,217,0,meter,0.935565,1061.86,61.45,1185.90,232.44,1124,147,0.932000,0.490116,-0.232096,0.932000,0.490116,-0.219920,0.931000
1786415607.4233913,217,1,display,0.917421,948.84,69.54,1026.13,120.80,987,95,1.012000,0.378661,-0.310419,1.012000,0.384137,-0.040715,1.000000
1786415607.519897,218,0,meter,0.940926,1056.62,55.00,1184.88,227.38,1121,141,0.931000,0.486497,-0.238046,0.931000,0.490067,-0.225648,0.931000
1786415607.519897,218,1,display,0.926932,946.79,60.97,1022.44,114.47,985,88,1.000000,0.371956,-0.314506,1.000000,0.382686,-0.042699,1.000000
1786415607.6174061,219,0,meter,0.932103,924.30,47.71,1044.67,211.10,984,129,0.986000,0.365657,-0.265240,0.986000,0.488575,-0.228993,0.932000
1786415607.6174061,219,1,display,0.925500,947.62,57.42,1025.20,110.43,986,84,0.996000,0.371571,-0.317669,0.996000,0.378661,-0.296297,1.000000
1786415607.7196438,220,0,meter,0.941495,1063.60,47.94,1190.10,215.72,1127,132,0.923000,0.488449,-0.245219,0.923000,0.488449,-0.232096,0.932000
1786415607.7196438,220,1,display,0.912923,953.88,49.93,1030.08,106.26,992,78,1.003000,0.380847,-0.326581,1.003000,0.378661,-0.310419,1.002000
1786415607.8191504,221,0,meter,0.944382,1062.31,37.24,1193.77,214.93,1128,126,0.924000,0.490001,-0.251638,0.924000,0.488449,-0.238046,0.931000
1786415607.8191504,221,1,display,0.933458,951.96,281.71,1033.20,337.57,993,310,1.002000,0.381576,-0.068274,1.002000,0.380847,-0.310419,1.002000
1786415607.9190283,222,0,meter,0.934481,926.50,29.68,1049.63,198.53,988,114,0.981000,0.368148,-0.280225,0.981000,0.488449,-0.245219,0.932000
1786415607.9190283,222,1,display,0.920339,953.88,39.69,1031.47,93.33,993,67,0.987000,0.375864,-0.333420,0.987000,0.378661,-0.314506,1.002000
